st1;st2;chi2;chi2error;offset
26;22;305.014225508;0.437308298247;1
26;22;305.991673993;0.437922251028;2
26;22;307.643458169;0.439177394598;3
26;22;309.975075119;0.4410890508;4
26;22;312.993926686;0.443998882148;5
26;22;316.644938213;0.447276201471;6
26;22;320.835347307;0.450623250992;7
26;22;325.477374099;0.454428098044;8
26;22;330.453649715;0.458123798557;9
26;22;335.653845574;0.462239677063;10
26;23;331.686214201;0.457566435709;0
26;23;331.924370985;0.457664580593;1
26;23;332.649917843;0.457909942804;2
26;23;333.867949341;0.458657658662;3
26;23;335.573859281;0.459835397275;4
26;23;337.764057547;0.461258498099;5
26;23;340.392446113;0.463135523809;6
26;23;343.389161647;0.465352231138;7
26;23;346.690280199;0.467658635922;8
26;23;350.212676598;0.469878061815;9
26;23;353.87899124;0.472233539041;10
26;24;357.569807089;0.47638150829;0
26;24;357.723631662;0.476441795886;1
26;24;358.190517144;0.476592514875;2
26;24;358.970009732;0.476833665257;3
26;24;360.05450991;0.477275835197;4
26;24;361.436859728;0.478104991658;5
26;24;363.084611479;0.479069593186;6
26;24;364.952271089;0.480094482309;7
26;24;366.999362271;0.481119371433;8
26;24;369.174526907;0.482262342667;9
26;24;371.43040497;0.483347519386;10
26;25;381.135004181;0.492854141958;0
26;25;381.20722991;0.492881285422;1
26;25;381.425794865;0.49294914408;2
26;25;381.789082284;0.493057717934;3
26;25;382.291790355;0.493207006982;4
26;25;382.928744097;0.493383439494;5
26;25;383.683706124;0.493602882421;6
26;25;384.535176903;0.493955747445;7
26;25;385.464455862;0.4943221842;8
26;25;386.44830293;0.494675049224;9
26;25;387.465458034;0.495052750988;10
